6,7,1877.0,348.0,42.0,232.0,1,-1,-1,-1
7,1,1688.0,390.0,148.0,348.0,1,-1,-1,-1
7,2,267.0,456.0,92.0,249.0,1,-1,-1,-1
7,3,1276.0,539.0,39.0,119.0,1,-1,-1,-1
7,4,1301.0,458.0,68.0,200.0,1,-1,-1,-1
7,5,122.0,509.0,81.0,236.0,1,-1,-1,-1
7,6,0.0,232.0,148.0,676.0,1,-1,-1,-1
7,7,1874.0,346.0,46.0,234.0,1,-1,-1,-1
8,1,1690.0,391.0,146.0,349.0,1,-1,-1,-1
8,2,269.0,456.0,90.0,248.0,1,-1,-1,-1
8,3,1277.0,539.0,38.0,117.0,1,-1,-1,-1
8,4,1301.0,458.0,71.0,201.0,1,-1,-1,-1
8,5,122.0,508.0,76.0,236.0,1,-1,-1,-1
8,6,0.0,228.0,160.0,681.0,1,-1,-1,-1
8,7,1873.0,349.0,47.0,237.0,1,-1,-1,-1
9,1,1689.0,391.0,148.0,350.0,1,-1,-1,-1
9,2,271.0,456.0,88.0,248.0,1,-1,-1,-1
9,3,1280.0,539.0,41.0,119.0,1,-1,-1,-1
9,4,1306.0,458.0,67.0,202.0,1,-1,-1,-1
9,5,122.0,506.0,76.0,238.0,1,-1,-1,-1
9,6,0.0,229.0,164.0,678.0,1,-1,-1,-1
9,7,1872.0,348.0,48.0,246.0,1,-1,-1,-1
10,1,1683.0,390.0,158.0,352.0,1,-1,-1,-1
10,2,273.0,455.0,86.0,245.0,1,-1,-1,-1
10,3,1282.0,539.0,41.0,120.0,1,-1,-1,-1
10,4,1307.0,459.0,79.0,201.0,1,-1,-1,-1
10,5,123.0,504.0,70.0,240.0,1,-1,-1,-1
10,6,0.0,230.0,172.0,678.0,1,-1,-1,-1
10,7,1869.0,339.0,51.0,331.0,1,-1,-1,-1
11,1,1680.0,390.0,163.0,354.0,1,-1,-1,-1
11,2,266.0,456.0,94.0,245.0,1,-1,-1,-1
11,3,1285.0,538.0,41.0,120.0,1,-1,-1,-1
11,4,1308.0,458.0,82.0,203.0,1,-1,-1,-1
11,5,123.0,498.0,70.0,246.0,1,-1,-1,-1
11,6,0.0,231.0,172.0,676.0,1,-1,-1,-1
11,7,1868.0,341.0,52.0,327.0,1,-1,-1,-1
12,1,1677.0,389.0,165.0,355.0,1,-1,-1,-1
12,2,269.0,455.0,91.0,247.0,1,-1,-1,-1
12,3,1287.0,538.0,40.0,121.0,1,-1,-1,-1
12,4,1308.0,458.0,85.0,204.0,1,-1,-1,-1
12,5,122.0,501.0,69.0,243.0,1,-1,-1,-1
12,6,0.0,232.0,177.0,676.0,1,-1,-1,-1
12,7,1867.0,344.0,53.0,294.0,1,-1,-1,-1
13,1,1678.0,388.0,150.0,357.0,1,-1,-1,-1
13,2,282.0,455.0,81.0,248.0,1,-1,-1,-1
13,3,1288.0,539.0,42.0,122.0,1,-1,-1,-1
13,4,1311.0,458.0,83.0,205.0,1,-1,-1,-1
13,5,120.0,491.0,73.0,253.0,1,-1,-1,-1
13,6,0.0,232.0,185.0,701.0,1,-1,-1,-1
13,7,1866.0,344.0,54.0,296.0,1,-1,-1,-1
14,1,1677.0,387.0,148.0,359.0,1,-1,-1,-1
14,2,291.0,452.0,77.0,252.0,1,-1,-1,-1
14,3,1288.0,539.0,43.0,124.0,1,-1,-1,-1
14,4,1313.0,460.0,81.0,204.0,1,-1,-1,-1
14,5,121.0,495.0,76.0,250.0,1,-1,-1,-1
14,6,0.0,233.0,188.0,698.0,1,-1,-1,-1
14,7,1865.0,342.0,55.0,343.0,1,-1,-1,-1
14,8,1803.0,443.0,54.0,175.0,1,-1,-1,-1
15,1,1672.0,385.0,155.0,360.0,1,-1,-1,-1
15,2,296.0,456.0,82.0,247.0,1,-1,-1,-1
15,3,1289.0,539.0,43.0,123.0,1,-1,-1,-1
15,4,1314.0,464.0,80.0,196.0,1,-1,-1,-1
15,5,123.0,535.0,68.0,207.0,1,-1,-1,-1
15,6,0.0,235.0,194.0,689.0,1,-1,-1,-1
15,7,1862.0,335.0,58.0,408.0,1,-1,-1,-1
16,1,1670.0,383.0,151.0,361.0,1,-1,-1,-1
16,2,304.0,455.0,81.0,246.0,1,-1,-1,-1
16,3,1291.0,539.0,42.0,124.0,1,-1,-1,-1
16,4,1314.0,464.0,80.0,200.0,1,-1,-1,-1
16,5,123.0,539.0,69.0,203.0,1,-1,-1,-1
16,6,0.0,237.0,199.0,680.0,1,-1,-1,-1
16,7,1861.0,329.0,59.0,420.0,1,-1,-1,-1
16,8,1805.0,447.0,65.0,168.0,1,-1,-1,-1
17,1,1667.0,381.0,155.0,362.0,1,-1,-1,-1
17,2,298.0,453.0,93.0,248.0,1,-1,-1,-1
17,3,1292.0,538.0,42.0,123.0,1,-1,-1,-1
17,4,1318.0,465.0,75.0,197.0,1,-1,-1,-1
17,5,122.0,535.0,69.0,207.0,1,-1,-1,-1
17,6,0.0,237.0,203.0,677.0,1,-1,-1,-1
17,7,1860.0,328.0,60.0,422.0,1,-1,-1,-1
17,8,1803.0,443.0,67.0,177.0,1,-1,-1,-1
18,1,1662.0,379.0,161.0,366.0,1,-1,-1,-1
18,2,301.0,452.0,99.0,251.0,1,-1,-1,-1
18,3,1293.0,538.0,44.0,122.0,1,-1,-1,-1
18,4,1323.0,464.0,76.0,198.0,1,-1,-1,-1
18,5,130.0,553.0,63.0,190.0,1,-1,-1,-1
18,6,0.0,238.0,210.0,671.0,1,-1,-1,-1
18,7,1862.0,322.0,58.0,426.0,1,-1,-1,-1
18,8,1809.0,444.0,62.0,176.0,1,-1,-1,-1
19,1,1657.0,379.0,164.0,367.0,1,-1,-1,-1
19,2,308.0,453.0,97.0,251.0,1,-1,-1,-1
19,3,1295.0,539.0,45.0,121.0,1,-1,-1,-1
19,4,1324.0,465.0,72.0,196.0,1,-1,-1,-1
19,6,0.0,237.0,219.0,670.0,1,-1,-1,-1
19,7,1861.0,320.0,59.0,427.0,1,-1,-1,-1
19,8,1809.0,445.0,60.0,171.0,1,-1,-1,-1
20,1,1649.0,379.0,171.0,369.0,1,-1,-1,-1
20,2,298.0,452.0,110.0,252.0,1,-1,-1,-1
20,3,1297.0,537.0,49.0,123.0,1,-1,-1,-1
20,4,1327.0,465.0,73.0,197.0,1,-1,-1,-1
20,6,0.0,238.0,235.0,665.0,1,-1,-1,-1
20,7,1859.0,323.0,61.0,425.0,1,-1,-1,-1
20,8,1809.0,447.0,56.0,171.0,1,-1,-1,-1
21,1,1649.0,379.0,169.0,371.0,1,-1,-1,-1
21,2,296.0,453.0,112.0,252.0,1,-1,-1,-1
21,3,1298.0,537.0,48.0,123.0,1,-1,-1,-1
21,4,1326.0,462.0,70.0,201.0,1,-1,-1,-1
21,6,0.0,239.0,244.0,663.0,1,-1,-1,-1
21,7,1861.0,317.0,59.0,436.0,1,-1,-1,-1
21,8,1809.0,447.0,56.0,173.0,1,-1,-1,-1
21,9,248.0,517.0,44.0,57.0,1,-1,-1,-1
22,1,1645.0,379.0,169.0,372.0,1,-1,-1,-1
22,2,288.0,454.0,118.0,250.0,1,-1,-1,-1
22,3,1300.0,537.0,48.0,124.0,1,-1,-1,-1
22,4,1328.0,462.0,68.0,201.0,1,-1,-1,-1
22,6,0.0,239.0,250.0,677.0,1,-1,-1,-1
22,7,1859.0,316.0,61.0,440.0,1,-1,-1,-1
22,8,1807.0,446.0,58.0,175.0,1,-1,-1,-1
23,1,1639.0,381.0,172.0,373.0,1,-1,-1,-1
23,2,308.0,454.0,100.0,249.0,1,-1,-1,-1
23,3,1301.0,539.0,45.0,121.0,1,-1,-1,-1
23,4,1332.0,464.0,69.0,197.0,1,-1,-1,-1
23,6,0.0,241.0,269.0,674.0,1,-1,-1,-1
23,7,1854.0,319.0,66.0,441.0,1,-1,-1,-1
23,8,1806.0,445.0,60.0,176.0,1,-1,-1,-1
24,1,1633.0,382.0,164.0,376.0,1,-1,-1,-1
24,2,306.0,452.0,101.0,251.0,1,-1,-1,-1
24,3,1304.0,538.0,43.0,123.0,1,-1,-1,-1
24,4,1331.0,468.0,64.0,195.0,1,-1,-1,-1
24,6,0.0,241.0,292.0,671.0,1,-1,-1,-1
24,7,1848.0,320.0,71.0,441.0,1,-1,-1,-1
24,8,1807.0,445.0,58.0,175.0,1,-1,-1,-1
25,1,1635.0,384.0,158.0,374.0,1,-1,-1,-1
25,2,307.0,453.0,100.0,250.0,1,-1,-1,-1
25,3,1307.0,538.0,41.0,123.0,1,-1,-1,-1
25,4,1332.0,468.0,65.0,197.0,1,-1,-1,-1
25,6,0.0,239.0,323.0,670.0,1,-1,-1,-1
25,7,1838.0,321.0,82.0,442.0,1,-1,-1,-1
25,8,1813.0,443.0,52.0,174.0,1,-1,-1,-1
26,1,1629.0,384.0,160.0,376.0,1,-1,-1,-1
26,2,311.0,455.0,96.0,248.0,1,-1,-1,-1
26,3,1308.0,538.0,41.0,124.0,1,-1,-1,-1
26,4,1331.0,469.0,66.0,197.0,1,-1,-1,-1
26,6,2.0,236.0,328.0,665.0,1,-1,-1,-1
26,7,1838.0,322.0,82.0,443.0,1,-1,-1,-1
26,8,1816.0,441.0,46.0,175.0,1,-1,-1,-1
27,1,1627.0,383.0,152.0,378.0,1,-1,-1,-1
27,2,310.0,454.0,97.0,248.0,1,-1,-1,-1
27,3,1309.0,538.0,41.0,124.0,1,-1,-1,-1
27,4,1332.0,470.0,65.0,195.0,1,-1,-1,-1
27,6,2.0,236.0,341.0,666.0,1,-1,-1,-1
27,7,1837.0,322.0,83.0,445.0,1,-1,-1,-1
28,1,1627.0,379.0,147.0,383.0,1,-1,-1,-1
28,2,310.0,454.0,101.0,249.0,1,-1,-1,-1
28,3,1310.0,540.0,40.0,123.0,1,-1,-1,-1
28,4,1333.0,469.0,64.0,196.0,1,-1,-1,-1
28,6,2.0,236.0,359.0,666.0,1,-1,-1,-1
28,7,1831.0,322.0,89.0,445.0,1,-1,-1,-1
29,1,1628.0,377.0,154.0,385.0,1,-1,-1,-1
29,2,309.0,455.0,104.0,249.0,1,-1,-1,-1
29,3,1311.0,540.0,39.0,123.0,1,-1,-1,-1
29,4,1333.0,470.0,65.0,196.0,1,-1,-1,-1
29,6,3.0,238.0,367.0,660.0,1,-1,-1,-1
29,7,1829.0,321.0,91.0,447.0,1,-1,-1,-1
30,1,1629.0,377.0,140.0,387.0,1,-1,-1,-1
30,2,316.0,476.0,97.0,227.0,1,-1,-1,-1
30,3,1311.0,538.0,40.0,125.0,1,-1,-1,-1
30,4,1333.0,470.0,68.0,194.0,1,-1,-1,-1
30,6,1.0,234.0,385.0,667.0,1,-1,-1,-1
30,7,1821.0,319.0,98.0,451.0,1,-1,-1,-1
31,1,1629.0,375.0,136.0,389.0,1,-1,-1,-1
31,2,321.0,504.0,100.0,197.0,1,-1,-1,-1
31,3,1312.0,538.0,40.0,125.0,1,-1,-1,-1
31,4,1334.0,471.0,78.0,193.0,1,-1,-1,-1
31,6,1.0,233.0,419.0,676.0,1,-1,-1,-1
31,7,1818.0,319.0,102.0,452.0,1,-1,-1,-1
32,1,1627.0,374.0,135.0,389.0,1,-1,-1,-1
32,2,331.0,487.0,94.0,213.0,1,-1,-1,-1
32,3,1312.0,538.0,41.0,125.0,1,-1,-1,-1
32,4,1334.0,470.0,79.0,193.0,1,-1,-1,-1
32,6,1.0,233.0,420.0,674.0,1,-1,-1,-1
32,7,1817.0,317.0,103.0,454.0,1,-1,-1,-1
33,1,1627.0,373.0,147.0,390.0,1,-1,-1,-1
33,3,1312.0,538.0,43.0,126.0,1,-1,-1,-1
33,4,1334.0,468.0,82.0,194.0,1,-1,-1,-1
33,6,3.0,237.0,419.0,664.0,1,-1,-1,-1
33,7,1813.0,313.0,106.0,460.0,1,-1,-1,-1
34,1,1625.0,371.0,145.0,392.0,1,-1,-1,-1
34,3,1314.0,539.0,40.0,126.0,1,-1,-1,-1
34,4,1334.0,470.0,84.0,192.0,1,-1,-1,-1
34,6,3.0,240.0,421.0,663.0,1,-1,-1,-1
34,7,1808.0,310.0,112.0,463.0,1,-1,-1,-1
35,1,1626.0,371.0,149.0,394.0,1,-1,-1,-1
35,2,345.0,488.0,85.0,211.0,1,-1,-1,-1
35,3,1315.0,539.0,41.0,125.0,1,-1,-1,-1
35,4,1335.0,470.0,84.0,193.0,1,-1,-1,-1
35,6,2.0,245.0,457.0,659.0,1,-1,-1,-1
35,7,1803.0,311.0,117.0,457.0,1,-1,-1,-1
36,1,1625.0,370.0,150.0,398.0,1,-1,-1,-1
36,3,1315.0,539.0,42.0,125.0,1,-1,-1,-1
36,4,1335.0,468.0,84.0,195.0,1,-1,-1,-1
36,6,1.0,249.0,470.0,653.0,1,-1,-1,-1
36,7,1797.0,311.0,123.0,456.0,1,-1,-1,-1
37,1,1625.0,370.0,156.0,399.0,1,-1,-1,-1
37,3,1315.0,540.0,43.0,124.0,1,-1,-1,-1
37,4,1335.0,467.0,84.0,197.0,1,-1,-1,-1
37,6,1.0,248.0,476.0,654.0,1,-1,-1,-1
37,7,1794.0,306.0,126.0,465.0,1,-1,-1,-1
38,1,1624.0,369.0,162.0,402.0,1,-1,-1,-1
38,3,1316.0,540.0,45.0,123.0,1,-1,-1,-1
38,4,1335.0,468.0,85.0,195.0,1,-1,-1,-1
38,5,118.0,529.0,74.0,212.0,1,-1,-1,-1
38,6,7.0,253.0,475.0,647.0,1,-1,-1,-1
38,7,1792.0,306.0,128.0,466.0,1,-1,-1,-1
39,1,1624.0,370.0,161.0,404.0,1,-1,-1,-1
39,3,1317.0,540.0,45.0,124.0,1,-1,-1,-1
39,4,1335.0,468.0,85.0,196.0,1,-1,-1,-1
39,5,111.0,483.0,81.0,259.0,1,-1,-1,-1
39,6,38.0,253.0,447.0,649.0,1,-1,-1,-1
39,7,1789.0,309.0,131.0,464.0,1,-1,-1,-1
40,1,1624.0,372.0,157.0,406.0,1,-1,-1,-1
40,3,1317.0,540.0,47.0,123.0,1,-1,-1,-1
40,4,1336.0,469.0,85.0,194.0,1,-1,-1,-1
40,5,111.0,492.0,80.0,250.0,1,-1,-1,-1
40,6,70.0,254.0,417.0,649.0,1,-1,-1,-1
40,7,1787.0,310.0,133.0,465.0,1,-1,-1,-1
41,1,1623.0,371.0,158.0,408.0,1,-1,-1,-1
41,3,1316.0,539.0,48.0,125.0,1,-1,-1,-1
41,4,1337.0,469.0,84.0,195.0,1,-1,-1,-1
41,5,116.0,520.0,75.0,222.0,1,-1,-1,-1
41,6,100.0,250.0,393.0,651.0,1,-1,-1,-1
41,7,1784.0,311.0,136.0,461.0,1,-1,-1,-1
42,1,1620.0,370.0,157.0,412.0,1,-1,-1,-1
42,3,1316.0,539.0,48.0,125.0,1,-1,-1,-1
42,4,1337.0,470.0,84.0,194.0,1,-1,-1,-1
42,5,115.0,531.0,75.0,208.0,1,-1,-1,-1
42,6,146.0,250.0,351.0,649.0,1,-1,-1,-1
42,7,1783.0,311.0,137.0,466.0,1,-1,-1,-1
43,1,1616.0,367.0,157.0,413.0,1,-1,-1,-1
43,3,1317.0,539.0,47.0,125.0,1,-1,-1,-1
43,4,1337.0,471.0,84.0,193.0,1,-1,-1,-1
43,5,116.0,483.0,75.0,258.0,1,-1,-1,-1
43,6,203.0,250.0,310.0,643.0,1,-1,-1,-1
43,7,1784.0,312.0,136.0,472.0,1,-1,-1,-1
43,10,1619.0,342.0,292.0,442.0,1,-1,-1,-1
44,1,1613.0,364.0,157.0,417.0,1,-1,-1,-1
44,3,1317.0,539.0,48.0,125.0,1,-1,-1,-1
44,4,1337.0,470.0,84.0,195.0,1,-1,-1,-1
44,5,118.0,499.0,71.0,243.0,1,-1,-1,-1
44,6,239.0,245.0,284.0,640.0,1,-1,-1,-1
44,7,1783.0,312.0,137.0,478.0,1,-1,-1,-1
45,1,1611.0,361.0,159.0,421.0,1,-1,-1,-1
45,3,1317.0,539.0,49.0,126.0,1,-1,-1,-1
45,4,1338.0,469.0,83.0,196.0,1,-1,-1,-1
45,5,119.0,504.0,71.0,238.0,1,-1,-1,-1
45,6,288.0,248.0,243.0,624.0,1,-1,-1,-1
45,7,1782.0,311.0,138.0,483.0,1,-1,-1,-1
46,1,1605.0,360.0,172.0,422.0,1,-1,-1,-1
46,3,1317.0,539.0,49.0,125.0,1,-1,-1,-1
46,4,1338.0,469.0,83.0,196.0,1,-1,-1,-1
46,5,119.0,521.0,69.0,221.0,1,-1,-1,-1
46,6,308.0,249.0,237.0,616.0,1,-1,-1,-1
46,7,1782.0,309.0,138.0,487.0,1,-1,-1,-1
46,9,245.0,456.0,55.0,115.0,1,-1,-1,-1
47,1,1597.0,359.0,180.0,423.0,1,-1,-1,-1
47,3,1317.0,539.0,49.0,125.0,1,-1,-1,-1
47,4,1339.0,468.0,82.0,197.0,1,-1,-1,-1
47,6,326.0,250.0,210.0,619.0,1,-1,-1,-1
47,7,1782.0,307.0,138.0,488.0,1,-1,-1,-1
47,9,244.0,456.0,59.0,114.0,1,-1,-1,-1
47,11,522.0,488.0,35.0,75.0,1,-1,-1,-1
48,1,1588.0,357.0,188.0,423.0,1,-1,-1,-1
48,3,1317.0,539.0,49.0,125.0,1,-1,-1,-1
48,4,1339.0,468.0,82.0,197.0,1,-1,-1,-1
48,6,361.0,258.0,204.0,608.0,1,-1,-1,-1
48,7,1783.0,303.0,137.0,492.0,1,-1,-1,-1
48,9,244.0,456.0,63.0,117.0,1,-1,-1,-1
49,1,1582.0,356.0,194.0,425.0,1,-1,-1,-1
49,3,1316.0,538.0,52.0,127.0,1,-1,-1,-1
49,4,1339.0,467.0,82.0,198.0,1,-1,-1,-1
49,5,121.0,518.0,68.0,224.0,1,-1,-1,-1
49,6,380.0,257.0,216.0,606.0,1,-1,-1,-1
49,7,1783.0,299.0,137.0,496.0,1,-1,-1,-1
49,9,244.0,456.0,62.0,118.0,1,-1,-1,-1
50,1,1576.0,357.0,196.0,425.0,1,-1,-1,-1
50,3,1317.0,539.0,50.0,125.0,1,-1,-1,-1
50,4,1340.0,467.0,81.0,197.0,1,-1,-1,-1
50,6,384.0,264.0,269.0,602.0,1,-1,-1,-1
50,7,1782.0,292.0,138.0,506.0,1,-1,-1,-1
50,9,244.0,457.0,60.0,115.0,1,-1,-1,-1
51,1,1571.0,356.0,201.0,428.0,1,-1,-1,-1
51,2,347.0,445.0,89.0,260.0,1,-1,-1,-1
51,3,1317.0,539.0,50.0,125.0,1,-1,-1,-1
51,4,1339.0,467.0,82.0,197.0,1,-1,-1,-1
51,6,385.0,266.0,299.0,596.0,1,-1,-1,-1
51,7,1781.0,289.0,139.0,509.0,1,-1,-1,-1
51,9,244.0,456.0,60.0,117.0,1,-1,-1,-1
51,12,243.0,458.0,63.0,236.0,1,-1,-1,-1
52,1,1569.0,355.0,201.0,429.0,1,-1,-1,-1
52,2,362.0,444.0,87.0,262.0,1,-1,-1,-1
52,3,1317.0,539.0,49.0,125.0,1,-1,-1,-1
52,4,1340.0,468.0,80.0,196.0,1,-1,-1,-1
52,6,384.0,267.0,324.0,593.0,1,-1,-1,-1
52,7,1781.0,288.0,139.0,507.0,1,-1,-1,-1
52,9,244.0,457.0,58.0,118.0,1,-1,-1,-1
52,12,243.0,458.0,61.0,236.0,1,-1,-1,-1
53,1,1566.0,355.0,204.0,433.0,1,-1,-1,-1
53,2,365.0,441.0,104.0,265.0,1,-1,-1,-1
53,3,1317.0,539.0,50.0,125.0,1,-1,-1,-1
53,4,1340.0,468.0,80.0,196.0,1,-1,-1,-1
53,6,385.0,270.0,335.0,588.0,1,-1,-1,-1
53,7,1779.0,284.0,141.0,512.0,1,-1,-1,-1
53,9,244.0,457.0,57.0,117.0,1,-1,-1,-1
53,12,242.0,461.0,59.0,233.0,1,-1,-1,-1
54,1,1565.0,354.0,198.0,438.0,1,-1,-1,-1
54,2,362.0,447.0,113.0,259.0,1,-1,-1,-1
54,3,1317.0,538.0,50.0,127.0,1,-1,-1,-1
54,4,1340.0,468.0,80.0,196.0,1,-1,-1,-1
54,6,387.0,273.0,337.0,582.0,1,-1,-1,-1
54,7,1777.0,283.0,143.0,511.0,1,-1,-1,-1
54,9,244.0,457.0,56.0,118.0,1,-1,-1,-1
54,12,242.0,461.0,59.0,234.0,1,-1,-1,-1
54,13,1322.0,506.0,76.0,159.0,1,-1,-1,-1
55,1,1563.0,357.0,187.0,436.0,1,-1,-1,-1
55,2,364.0,446.0,121.0,260.0,1,-1,-1,-1
55,3,1317.0,539.0,50.0,125.0,1,-1,-1,-1
55,4,1339.0,467.0,82.0,198.0,1,-1,-1,-1
55,5,118.0,495.0,78.0,249.0,1,-1,-1,-1
55,6,398.0,275.0,329.0,579.0,1,-1,-1,-1
55,7,1774.0,281.0,146.0,516.0,1,-1,-1,-1
55,9,243.0,457.0,56.0,117.0,1,-1,-1,-1
55,12,242.0,462.0,58.0,233.0,1,-1,-1,-1
56,1,1559.0,358.0,188.0,436.0,1,-1,-1,-1
56,2,364.0,447.0,117.0,258.0,1,-1,-1,-1
56,3,1318.0,538.0,49.0,126.0,1,-1,-1,-1
56,4,1339.0,468.0,81.0,196.0,1,-1,-1,-1
56,6,416.0,277.0,314.0,575.0,1,-1,-1,-1
56,7,1771.0,281.0,149.0,518.0,1,-1,-1,-1
56,9,243.0,457.0,55.0,116.0,1,-1,-1,-1
56,12,242.0,461.0,56.0,234.0,1,-1,-1,-1
57,1,1555.0,359.0,189.0,439.0,1,-1,-1,-1
57,2,364.0,445.0,117.0,260.0,1,-1,-1,-1
57,3,1317.0,539.0,48.0,125.0,1,-1,-1,-1
57,4,1339.0,468.0,82.0,196.0,1,-1,-1,-1
57,6,443.0,271.0,289.0,579.0,1,-1,-1,-1
57,7,1769.0,282.0,151.0,522.0,1,-1,-1,-1
57,9,243.0,458.0,54.0,117.0,1,-1,-1,-1
57,12,242.0,461.0,56.0,234.0,1,-1,-1,-1
58,1,1547.0,358.0,190.0,441.0,1,-1,-1,-1
58,2,363.0,446.0,118.0,259.0,1,-1,-1,-1
58,3,1318.0,539.0,47.0,125.0,1,-1,-1,-1
58,4,1339.0,468.0,81.0,196.0,1,-1,-1,-1
58,6,488.0,259.0,242.0,584.0,1,-1,-1,-1
58,7,1764.0,281.0,156.0,524.0,1,-1,-1,-1
58,9,242.0,459.0,54.0,115.0,1,-1,-1,-1
58,12,242.0,462.0,55.0,234.0,1,-1,-1,-1
59,1,1541.0,357.0,193.0,443.0,1,-1,-1,-1
59,2,362.0,446.0,119.0,259.0,1,-1,-1,-1
59,3,1318.0,539.0,46.0,125.0,1,-1,-1,-1
59,4,1339.0,468.0,82.0,196.0,1,-1,-1,-1
59,6,517.0,249.0,223.0,596.0,1,-1,-1,-1
59,7,1760.0,283.0,160.0,522.0,1,-1,-1,-1
59,9,243.0,459.0,52.0,113.0,1,-1,-1,-1
59,12,242.0,462.0,54.0,233.0,1,-1,-1,-1
60,1,1530.0,352.0,200.0,448.0,1,-1,-1,-1
60,2,363.0,445.0,118.0,261.0,1,-1,-1,-1
60,3,1317.0,539.0,47.0,126.0,1,-1,-1,-1
60,4,1339.0,468.0,82.0,195.0,1,-1,-1,-1
60,5,118.0,505.0,74.0,240.0,1,-1,-1,-1
60,6,575.0,258.0,208.0,584.0,1,-1,-1,-1
60,7,1758.0,284.0,162.0,528.0,1,-1,-1,-1
60,12,242.0,464.0,53.0,233.0,1,-1,-1,-1
60,14,904.0,518.0,42.0,112.0,1,-1,-1,-1
61,1,1525.0,348.0,201.0,452.0,1,-1,-1,-1
61,2,366.0,442.0,115.0,263.0,1,-1,-1,-1
61,3,1317.0,539.0,47.0,126.0,1,-1,-1,-1
61,4,1339.0,468.0,82.0,196.0,1,-1,-1,-1
61,6,601.0,264.0,210.0,578.0,1,-1,-1,-1
61,7,1755.0,284.0,165.0,531.0,1,-1,-1,-1
61,14,903.0,519.0,43.0,111.0,1,-1,-1,-1
62,1,1518.0,345.0,213.0,455.0,1,-1,-1,-1
62,2,371.0,441.0,112.0,263.0,1,-1,-1,-1
62,3,1317.0,539.0,47.0,125.0,1,-1,-1,-1
62,4,1339.0,468.0,82.0,196.0,1,-1,-1,-1
62,5,118.0,509.0,74.0,236.0,1,-1,-1,-1
62,6,609.0,265.0,223.0,580.0,1,-1,-1,-1
62,7,1750.0,282.0,170.0,534.0,1,-1,-1,-1
62,12,244.0,474.0,52.0,223.0,1,-1,-1,-1
62,14,900.0,518.0,47.0,112.0,1,-1,-1,-1
63,1,1512.0,341.0,218.0,459.0,1,-1,-1,-1
63,2,387.0,442.0,101.0,263.0,1,-1,-1,-1
63,3,1317.0,539.0,46.0,126.0,1,-1,-1,-1
63,4,1339.0,468.0,81.0,196.0,1,-1,-1,-1
63,6,617.0,271.0,244.0,574.0,1,-1,-1,-1
63,7,1741.0,277.0,179.0,542.0,1,-1,-1,-1
63,12,243.0,473.0,53.0,224.0,1,-1,-1,-1
63,14,901.0,518.0,46.0,112.0,1,-1,-1,-1
64,1,1510.0,343.0,203.0,458.0,1,-1,-1,-1
64,2,396.0,441.0,95.0,266.0,1,-1,-1,-1
64,3,1317.0,539.0,45.0,125.0,1,-1,-1,-1
64,4,1340.0,468.0,81.0,196.0,1,-1,-1,-1
